Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost Per Unit,Profit Margin,Order Month,Order Day,Order Year
9151,US-2014-157070,Standard Class,QJ-19255,Quincy Jones,Corporate,Detroit,Michigan,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376,10.6288,18.88888888888889,June,Sunday,2014
9152,US-2015-106873,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686,6.1037,16.249999999999996,September,Thursday,2015
9153,US-2015-106873,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,23.2,2,0.2,1.45,10.875,6.25,September,Thursday,2015
9154,US-2015-106873,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,16.464,7,0.2,1.8522,2.0873999999999997,11.250000000000002,September,Thursday,2015
9155,CA-2016-132990,Second Class,KM-16660,Khloe Miller,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,2,0.2,3.1382,8.0869,16.249999999999996,August,Monday,2016
9156,CA-2014-102645,Standard Class,IM-15055,Ionia McGrath,Consumer,Las Vegas,Nevada,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0.0,19.2384,3.4736,48.0,January,Thursday,2014
9157,CA-2014-134215,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0.0,27.5292,37.215399999999995,27.0,August,Monday,2014
9158,CA-2014-134215,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0.0,124.6752,10.3896,48.0,August,Monday,2014
9159,CA-2014-134215,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9,0.0,104.7222,16.744199999999996,41.0,August,Monday,2014
9160,CA-2016-118934,Standard Class,GH-14410,Gary Hansen,Home Office,Hendersonville,Tennessee,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,3,0.7,-3.0366,2.4582,-70.0,August,Tuesday,2016
9161,CA-2016-118934,Standard Class,GH-14410,Gary Hansen,Home Office,Hendersonville,Tennessee,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,5,0.7,-7.92,3.96,-66.66666666666666,August,Tuesday,2016
9162,CA-2016-160108,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,0.0,32.4688,53.34160000000001,8.0,December,Thursday,2016
9163,CA-2016-160108,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0.0,176.8026,167.7358,26.0,December,Thursday,2016
9164,CA-2015-164007,Standard Class,MG-17695,Maureen Gnade,Consumer,Chicago,Illinois,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425,0.5444999999999999,31.250000000000007,June,Monday,2015
9165,CA-2015-164007,Standard Class,MG-17695,Maureen Gnade,Consumer,Chicago,Illinois,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,2,0.8,-393.602,268.365,-275.0,June,Monday,2015
9166,CA-2016-100300,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4,0.2,503.64,993.2900000000001,11.249999999999998,June,Friday,2016
9167,CA-2016-100300,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328,54.52199999999999,48.00000000000001,June,Friday,2016
9168,CA-2016-100300,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0,72.432,56.33599999999999,30.0,June,Friday,2016
9169,CA-2016-140571,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,14,0.0,147.0896,12.3336,46.0,March,Tuesday,2016
9170,CA-2016-140571,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0.0,21.0128,12.3336,46.0,March,Tuesday,2016
9171,US-2016-155768,Premium First Class,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0.0,1.598,15.181000000000001,5.0,December,Thursday,2016
9172,US-2016-155768,Premium First Class,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,1,0.0,22.992,24.907999999999998,48.00000000000001,December,Thursday,2016
9173,US-2016-155768,Premium First Class,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0.0,222.588,296.78400000000005,20.0,December,Thursday,2016
9174,US-2016-155768,Premium First Class,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0.0,11.2308,3.8964000000000003,49.0,December,Thursday,2016
9175,CA-2017-119424,Second Class,SB-20185,Sarah Brown,Consumer,Kent,Washington,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,20.993,12.5,June,Monday,2017
9176,CA-2017-119424,Second Class,SB-20185,Sarah Brown,Consumer,Kent,Washington,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312,3.3696,48.00000000000001,June,Monday,2017
9177,CA-2016-118178,Standard Class,CC-12610,Corey Catlett,Corporate,Nashville,Tennessee,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724,17.27,-66.66666666666667,March,Saturday,2016
9178,CA-2016-166618,Standard Class,DP-13000,Darren Powers,Consumer,New York City,New York,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0.0,3.9144,5.0328,27.999999999999996,November,Monday,2016
9179,CA-2016-166618,Standard Class,DP-13000,Darren Powers,Consumer,New York City,New York,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0.0,6.149,17.500999999999998,26.0,November,Monday,2016
9180,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425,221.2125,6.25,August,Monday,2017
9181,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,2.5896,35.0,August,Monday,2017
9182,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,0.2,11.673,6.484999999999999,37.5,August,Monday,2017
9183,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0.0,7.8064,11.988399999999999,14.000000000000002,August,Monday,2017
9184,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,6.508399999999999,47.0,August,Monday,2017
9185,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,36.225,30.0,August,Monday,2017
9186,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898,181.286,12.5,August,Monday,2017
9187,CA-2017-156776,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0.0,412.468,212.12639999999996,28.000000000000004,August,Monday,2017
9188,US-2015-130512,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,3.488,2,0.2,-0.6976,2.0928,-20.0,August,Friday,2015
9189,US-2015-130512,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,4,0.2,3.8024,4.481400000000001,17.5,August,Friday,2015
9190,US-2015-130512,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,6,0.2,-165.768,138.14000000000001,-25.0,August,Friday,2015
9191,US-2015-130512,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2,0.7,-82.99,91.28899999999999,-83.33333333333334,August,Friday,2015
9192,US-2015-130512,Standard Class,SM-20320,Sean Miller,Home Office,Allentown,Pennsylvania,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.568,2,0.2,15.49,17.038999999999998,31.25,August,Friday,2015
9193,CA-2015-141810,Standard Class,BB-10990,Barry Blumstein,Corporate,San Antonio,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952,10.9096,-160.0,November,Monday,2015
9194,CA-2015-141810,Standard Class,BB-10990,Barry Blumstein,Corporate,San Antonio,Texas,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,152.9624,11.25,November,Monday,2015
9195,CA-2014-146843,Standard Class,PB-19150,Philip Brown,Consumer,Avondale,Arizona,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994,6.341799999999999,7.500000000000001,November,Sunday,2014
9196,CA-2014-146843,Standard Class,PB-19150,Philip Brown,Consumer,Avondale,Arizona,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614,29.7135,-16.25,November,Sunday,2014
9197,CA-2014-103310,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0.0,19.1808,10.3896,48.00000000000001,May,Saturday,2014
9198,CA-2014-103310,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.0,5,0.2,125.3,261.34000000000003,8.75,May,Saturday,2014
9199,CA-2014-103310,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0.0,11.0808,4.9932,27.0,May,Saturday,2014
9200,CA-2014-103310,Standard Class,GM-14680,Greg Matthias,Consumer,San Jose,California,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784,1,0.2,32.098,224.68599999999998,12.5,May,Saturday,2014
9201,CA-2016-152688,First Class,NR-18550,Nick Radford,Consumer,Perth Amboy,New Jersey,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0.0,12.098,108.882,10.0,October,Monday,2016
9202,CA-2016-152688,First Class,NR-18550,Nick Radford,Consumer,Perth Amboy,New Jersey,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1,0.0,148.5106,167.4694,47.0,October,Monday,2016
9203,CA-2016-153836,Standard Class,EH-13765,Edward Hooks,Corporate,New York City,New York,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632,6.2296000000000005,35.0,October,Sunday,2016
9204,CA-2016-153836,Standard Class,EH-13765,Edward Hooks,Corporate,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0.0,32.186,16.5528,27.999999999999996,October,Sunday,2016
9205,CA-2016-104689,Standard Class,FH-14365,Fred Hopkins,Corporate,Los Angeles,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0.0,6.912,2.016,30.0,December,Thursday,2016
9206,CA-2016-146423,Premium First Class,BT-11680,Brian Thompson,Consumer,Milford,Connecticut,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0.0,4.4892,3.6636,29.000000000000004,April,Thursday,2016
9207,CA-2016-146423,Premium First Class,BT-11680,Brian Thompson,Consumer,Milford,Connecticut,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.8832,3.3696000000000006,47.99999999999999,April,Thursday,2016
9208,CA-2017-140781,Standard Class,AB-10105,Adrian Barton,Consumer,Bloomington,Illinois,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655,10.783500000000002,18.749999999999996,August,Thursday,2017
9209,CA-2017-141747,Second Class,SC-20230,Scot Coram,Corporate,Seattle,Washington,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0.0,4.1756,11.8844,26.0,August,Thursday,2017
9210,CA-2017-142776,Second Class,RS-19870,Roy Skaria,Home Office,Burlington,Iowa,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0.0,3.4944,3.7856,48.0,December,Monday,2017
9211,CA-2017-142776,Second Class,RS-19870,Roy Skaria,Home Office,Burlington,Iowa,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.592,0.936,48.0,December,Monday,2017
9212,CA-2015-167479,Standard Class,AI-10855,Arianne Irving,Consumer,Roseville,California,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.44,3,0.0,9.3312,3.3696,48.00000000000001,March,Saturday,2015
9213,CA-2014-144071,Standard Class,DJ-13420,Denny Joy,Corporate,San Francisco,California,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,14.356800000000002,27.999999999999996,December,Monday,2014
9214,CA-2014-144071,Standard Class,DJ-13420,Denny Joy,Corporate,San Francisco,California,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0.0,28.5984,16.9472,36.00000000000001,December,Monday,2014
9215,US-2017-120908,First Class,BF-10975,Barbara Fisher,Corporate,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741,1.9557000000000002,33.75,September,Saturday,2017
9216,CA-2016-152646,Standard Class,TH-21235,Tiffany House,Corporate,Los Angeles,California,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0.0,15.552,3.3695999999999997,48.0,November,Monday,2016
9217,CA-2017-103765,Standard Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716,38.5336,-179.99999999999997,November,Friday,2017
9218,US-2017-118157,First Class,AW-10930,Arthur Wiediger,Home Office,Minneapolis,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872,3.8964,49.0,November,Tuesday,2017
9219,US-2015-164238,Standard Class,JW-15955,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,44.688,7,0.2,3.3516,5.905200000000001,7.5,August,Sunday,2015
9220,US-2015-164238,Standard Class,JW-15955,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,0.5,-204.9996,168.8232,-68.0,August,Sunday,2015
9221,CA-2017-103212,First Class,MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3,0.0,5.2029,1.9557000000000002,47.0,October,Friday,2017
9222,CA-2017-103212,First Class,MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0.0,346.0396,289.6201,23.0,October,Friday,2017
9223,CA-2017-103212,First Class,MH-18025,Michelle Huthwaite,Consumer,Lafayette,Louisiana,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0.0,12.4416,3.3696000000000006,47.99999999999999,October,Friday,2017
9224,CA-2017-121160,Premium First Class,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188,3.454,-175.00000000000003,November,Saturday,2017
9225,CA-2017-121160,Premium First Class,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232,1.8656,-165.0,November,Saturday,2017
9226,CA-2017-121160,Premium First Class,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232,2.6418,-154.99999999999997,November,Saturday,2017
9227,CA-2017-121160,Premium First Class,FM-14290,Frank Merwin,Home Office,Bryan,Texas,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286,21.7602,-23.75,November,Saturday,2017
9228,CA-2017-140515,Standard Class,GZ-14545,George Zrebassa,Corporate,Los Angeles,California,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0.0,106.7808,39.2256,27.999999999999996,March,Sunday,2017
9229,CA-2014-153619,Premium First Class,TC-21535,Tracy Collins,Home Office,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0.0,3.36,0.84,50.0,November,Monday,2014
9230,CA-2017-133718,First Class,TB-21520,Tracy Blumstein,Consumer,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071,3.2282999999999995,36.25000000000001,July,Sunday,2017
9231,CA-2017-133718,First Class,TB-21520,Tracy Blumstein,Consumer,Los Angeles,California,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0.0,27.9936,3.3696,48.0,July,Sunday,2017
9232,CA-2014-148383,Standard Class,RP-19390,Resi Pölking,Consumer,Phoenix,Arizona,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936,273.50960000000003,-73.33333333333333,December,Saturday,2014
9233,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,7.048400000000001,32.99999999999999,September,Friday,2016
9234,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0.0,0.9468,7.574400000000001,3.9999999999999996,September,Friday,2016
9235,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,255.74249999999998,6.25,September,Friday,2016
9236,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0.0,5.2332,1.9224,27.999999999999996,September,Friday,2016
9237,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364,180.09719999999996,5.0,September,Friday,2016
9238,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,Los Angeles,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,4.752800000000001,35.0,September,Friday,2016
9239,CA-2017-138156,First Class,MM-17260,Magdelene Morse,Consumer,Columbus,Ohio,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892,75.6286,-2.5,February,Saturday,2017
9240,CA-2017-110310,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842,5.171399999999999,36.25,October,Friday,2017
9241,CA-2017-110310,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249,3.1773000000000002,-70.0,October,Friday,2017
9242,CA-2017-110310,Standard Class,NB-18655,Nona Balk,Corporate,Tallahassee,Florida,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754,2.0002,8.75,October,Friday,2017
9243,CA-2014-113271,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488,1.6092000000000002,32.49999999999999,July,Wednesday,2014
9244,CA-2014-113271,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049,112.78399999999999,5.882352941176471,July,Wednesday,2014
9245,CA-2014-113271,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,1.6679999999999997,40.00000000000001,July,Wednesday,2014
9246,CA-2014-113271,Standard Class,DS-13030,Darrin Sayre,Home Office,San Francisco,California,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0.0,15.552,3.3695999999999997,48.0,July,Wednesday,2014
9247,CA-2017-130106,Standard Class,VF-21715,Vicky Freymann,Home Office,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0.0,2.8536,2.3287999999999998,29.000000000000004,May,Monday,2017
9248,CA-2017-130106,Standard Class,VF-21715,Vicky Freymann,Home Office,San Francisco,California,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0.0,0.7228,2.0572,26.0,May,Monday,2017
9249,CA-2016-127761,Standard Class,SW-20275,Scott Williamson,Consumer,New York City,New York,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365,2.2750000000000004,37.5,November,Thursday,2016
9250,CA-2016-127761,Standard Class,SW-20275,Scott Williamson,Consumer,New York City,New York,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0.0,220.4825,94.49249999999999,25.0,November,Thursday,2016
9251,CA-2016-105354,Standard Class,PW-19030,Pauline Webber,Corporate,Marion,Iowa,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0.0,54.4448,7.6744,47.0,December,Friday,2016
9252,CA-2017-155712,Standard Class,KD-16615,Ken Dana,Corporate,Los Angeles,California,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,37.004,31.25,March,Thursday,2017
9253,CA-2017-102309,Second Class,DO-13645,Doug O'Connell,Consumer,Pine Bluff,Arkansas,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,27.193199999999997,32.0,September,Saturday,2017
9254,CA-2017-102309,Second Class,DO-13645,Doug O'Connell,Consumer,Pine Bluff,Arkansas,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208,3.3696000000000006,47.99999999999999,September,Saturday,2017
9255,CA-2014-168368,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0.0,15.2225,45.667500000000004,25.0,February,Tuesday,2014
9256,CA-2014-168368,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.8724,2.6891999999999996,46.0,February,Tuesday,2014
9257,CA-2014-168368,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.0,4.4344,2.6028000000000002,46.0,February,Tuesday,2014
9258,CA-2014-168368,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0.0,53.2704,93.2232,16.0,February,Tuesday,2014
9259,CA-2014-168368,Second Class,GA-14725,Guy Armstrong,Consumer,Columbia,Missouri,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0.0,24.393,9.168999999999999,47.0,February,Tuesday,2014
